id_do_caso,continente,educacao_do_empregado,tem_experiencia_de_trabalho,requer_treinamento_de_trabalho,num_de_empregados,ano_de_estabelecimento,regiao_de_emprego,salario_prevalecente,unidade_de_salario,posicao_em_tempo_integral,status_do_caso
EZYV18936,Ásia,Ensino Superior,N,N,3825,1999,Oeste,109462.57,Ano,S,Aprovado
EZYV357,América do Sul,Doutorado,N,N,819,1994,Ilha,33645.87,Ano,S,Negado
EZYV24274,Ásia,Ensino Superior,N,S,1090,2014,Nordeste,145386.2,Ano,S,Negado
EZYV4174,Europa,Ensino Médio,S,N,3199,2008,Sul,1872.9,Ano,S,Negado
EZYV12003,Europa,Doutorado,S,N,3020,1998,Sul,88706.94,Ano,S,Aprovado
EZYV8692,Ásia,Ensino Superior,S,N,3589,1873,Sul,30973.32,Ano,S,Aprovado
EZYV16819,América do Sul,Mestrado,S,N,2555,1984,Nordeste,10858.58,Ano,S,Aprovado
EZYV6599,Ásia,Mestrado,S,N,185,1979,Sul,85984.82,Ano,S,Aprovado
EZYV17564,Ásia,Mestrado,S,N,977,1997,Nordeste,74149.97,Ano,N,Negado
EZYV19733,Ásia,Mestrado,S,N,2789,2013,Oeste,98661.62,Ano,S,Aprovado
EZYV7256,Ásia,Ensino Superior,N,N,1673,2006,Oeste,222457.51,Ano,S,Aprovado
EZYV6561,Ásia,Doutorado,S,N,9054,1998,Meio-Oeste,77648.66,Ano,S,Aprovado
EZYV14911,Europa,Doutorado,S,N,3822,1997,Sul,38714.65,Ano,S,Aprovado
EZYV12228,Ásia,Ensino Superior,N,S,7795,2011,Sul,169313.25,Ano,S,Aprovado
EZYV593,Ásia,Mestrado,N,N,621,1997,Oeste,12210.01,Ano,S,Negado
EZYV12566,Ásia,Ensino Superior,N,N,1833,2008,Meio-Oeste,75471.74,Ano,S,Aprovado
EZYV9947,América do Norte,Mestrado,S,N,3455,2001,Nordeste,199553.2,Ano,N,Negado
EZYV8979,Europa,Mestrado,N,N,3118,1992,Oeste,2979.71,Ano,S,Aprovado
EZYV14933,Ásia,Ensino Médio,S,N,10036,2000,Meio-Oeste,97029.72,Ano,S,Negado
EZYV23098,América do Norte,Mestrado,S,N,1486,1998,Meio-Oeste,96261.14,Ano,S,Aprovado
EZYV17835,Ásia,Ensino Superior,N,N,1900,1986,Sul,39247.41,Ano,S,Aprovado
EZYV18168,Ásia,Ensino Superior,S,N,3899,1939,Meio-Oeste,135156.71,Ano,S,Aprovado
EZYV13980,América do Norte,Ensino Superior,S,N,3528,2004,Oeste,42253.92,Ano,S,Aprovado
EZYV3998,Ásia,Mestrado,N,S,1888,1957,Nordeste,105194.33,Ano,S,Negado
EZYV1845,Ásia,Ensino Superior,N,N,1336,1925,Sul,390.1588,Hora,S,Aprovado
EZYV1562,Ásia,Ensino Superior,S,N,4367,1877,Sul,45163.17,Ano,S,Aprovado
EZYV1136,Europa,Doutorado,N,N,446,1958,Nordeste,75854.49,Ano,S,Aprovado
EZYV4477,Ásia,Ensino Superior,S,N,2117,1996,Meio-Oeste,98718.96,Ano,S,Negado
EZYV7060,Europa,Ensino Médio,N,S,1715,1939,Oeste,35949.45,Ano,S,Negado
EZYV12353,Ásia,Ensino Superior,N,N,1587,1911,Nordeste,1269.64,Ano,N,Negado
EZYV6743,Ásia,Mestrado,S,N,1691,2008,Oeste,108129.41,Ano,S,Aprovado
EZYV18908,Ásia,Ensino Médio,N,N,49,2008,Sul,266821.59,Ano,N,Aprovado
EZYV25125,Ásia,Ensino Superior,N,S,10913,2008,Nordeste,98965.69,Ano,S,Aprovado
EZYV24842,Europa,Ensino Superior,S,N,2998,2000,Sul,13358.8,Ano,S,Negado
EZYV10920,Ásia,Doutorado,N,N,605,1996,Nordeste,17.4747,Hora,S,Aprovado
EZYV9584,Ásia,Doutorado,N,N,71602,2011,Meio-Oeste,68379.95,Ano,S,Aprovado
EZYV10736,Ásia,Mestrado,S,N,2385,1981,Nordeste,40838.84,Ano,S,Aprovado
EZYV21776,Ásia,Ensino Médio,N,N,788,2012,Nordeste,88402.64,Ano,N,Negado
EZYV18035,Ásia,Ensino Superior,S,N,23335,1979,Oeste,65315.3,Ano,S,Negado
EZYV21153,Ásia,Ensino Superior,S,N,297,2007,Sul,66896.42,Ano,S,Aprovado
EZYV215,Ásia,Ensino Superior,N,N,2778,2000,Nordeste,146374.48,Ano,S,Negado
EZYV6474,Ásia,Ensino Médio,S,N,2022,1999,Nordeste,108362.96,Ano,S,Negado
EZYV8653,Ásia,Ensino Superior,N,N,2446,2009,Ilha,207809.73,Ano,S,Negado
EZYV10283,Ásia,Mestrado,N,N,3591,1946,Ilha,65745.12,Ano,S,Aprovado
EZYV23587,América do Norte,Ensino Médio,N,N,4973,2005,Nordeste,97043.27,Ano,N,Negado
EZYV17405,Europa,Doutorado,N,N,780,2015,Oeste,27734.43,Ano,S,Aprovado
EZYV22958,América do Norte,Ensino Médio,N,N,845,1999,Nordeste,38091.39,Ano,S,Negado
EZYV13858,Europa,Ensino Superior,S,S,2153,2006,Sul,125115.8,Ano,S,Aprovado
EZYV13530,América do Norte,Ensino Superior,N,S,2528,1997,Sul,156442.99,Ano,S,Aprovado
EZYV13517,Ásia,Ensino Superior,S,N,4811,2004,Oeste,39491.77,Ano,S,Negado
EZYV16675,América do Norte,Mestrado,N,N,210665,2006,Nordeste,71820.25,Ano,N,Aprovado
EZYV3360,Ásia,Mestrado,S,N,3673,2000,Sul,111403.75,Ano,S,Aprovado
EZYV17930,Ásia,Ensino Superior,N,N,283,1993,Oeste,96394.87,Ano,S,Aprovado
EZYV19602,Ásia,Ensino Superior,N,S,4802,1977,Oeste,55035.51,Ano,S,Aprovado
EZYV22551,América do Norte,Mestrado,N,N,527,1899,Sul,50173.64,Ano,N,Negado
EZYV22314,Ásia,Ensino Superior,S,N,239,2000,Oeste,105857.49,Ano,S,Aprovado
EZYV13216,Ásia,Ensino Superior,S,N,2695,2011,Oeste,70015.5,Ano,S,Aprovado
EZYV17135,Europa,Ensino Superior,N,S,1666,1969,Sul,83448.65,Ano,S,Aprovado
EZYV16447,Ásia,Mestrado,N,N,2094,2001,Sul,83580.27,Ano,S,Aprovado
EZYV22051,Ásia,Mestrado,S,N,6543,2001,Oeste,34529.86,Ano,S,Aprovado
EZYV3199,Ásia,Ensino Superior,N,N,100070,1818,Sul,56845.52,Ano,S,Negado
EZYV13579,Ásia,Ensino Médio,N,N,739,2001,Sul,112020.68,Ano,S,Negado
EZYV4680,Ásia,Ensino Superior,N,N,3844,1907,Ilha,134.85,Hora,S,Negado
EZYV8894,Ásia,Ensino Médio,S,N,203,1977,Meio-Oeste,169681.12,Ano,S,Negado
EZYV7147,Ásia,Ensino Superior,S,N,1892,1957,Oeste,238078.87,Ano,S,Aprovado
EZYV22356,Ásia,Ensino Médio,N,S,3471,2004,Sul,97428.51,Ano,S,Aprovado
EZYV93,Ásia,Ensino Superior,N,N,3667,1970,Nordeste,527.8901,Hora,S,Negado
EZYV10511,Ásia,Ensino Superior,S,N,3739,2003,Oeste,76493.21,Ano,S,Aprovado
EZYV19421,Ásia,Doutorado,N,N,3036,2011,Oeste,490.3426,Hora,S,Negado
EZYV18312,Ásia,Mestrado,N,N,4573,1998,Ilha,112140.06,Ano,S,Aprovado
EZYV17170,Europa,Ensino Superior,N,S,1283,1999,Oeste,63201.54,Ano,S,Aprovado
EZYV13634,Ásia,Ensino Superior,S,N,2711,1998,Sul,80085.36,Ano,N,Aprovado
EZYV4307,Ásia,Mestrado,S,S,983,1885,Meio-Oeste,111871.22,Ano,S,Aprovado
EZYV21473,Ásia,Ensino Superior,S,N,5362,2006,Oeste,10346.94,Ano,S,Aprovado
EZYV1322,Ásia,Doutorado,S,N,118278,2005,Oeste,38848.01,Ano,S,Aprovado
EZYV23014,Ásia,Mestrado,S,N,36,2006,Nordeste,56981.7,Ano,S,Negado
EZYV17551,América do Norte,Doutorado,S,S,4464,1984,Nordeste,239224.53,Ano,S,Aprovado
EZYV883,América do Norte,Mestrado,N,N,4032,1953,Nordeste,152856.79,Ano,N,Negado
EZYV5283,Ásia,Ensino Superior,N,N,3283,1999,Oeste,90992.01,Ano,S,Aprovado
EZYV5315,Ásia,Ensino Superior,S,N,2265,2011,Oeste,73056.68,Ano,S,Negado
EZYV21095,Europa,Ensino Superior,N,N,830,2002,Meio-Oeste,61343.58,Ano,S,Aprovado
EZYV20555,América do Norte,Mestrado,S,N,3377,2008,Sul,190747.48,Ano,S,Aprovado
EZYV19171,Ásia,Mestrado,S,N,146713,1963,Meio-Oeste,37935.83,Ano,S,Aprovado
EZYV12827,América do Sul,Ensino Superior,S,S,3121,2005,Sul,34800.77,Ano,S,Aprovado
EZYV3344,Europa,Ensino Superior,S,N,4138,1951,Meio-Oeste,49518.65,Ano,N,Aprovado
EZYV555,Ásia,Mestrado,S,N,633,1985,Oeste,53669.98,Ano,N,Aprovado
EZYV610,Ásia,Ensino Superior,S,S,643,1986,Sul,76138.64,Ano,S,Aprovado
EZYV4864,América do Sul,Ensino Médio,S,N,3614,1998,Oeste,74251.85,Ano,S,Aprovado
EZYV13408,Europa,Ensino Superior,N,N,2281,1928,Meio-Oeste,39597.12,Ano,S,Negado
EZYV945,Ásia,Mestrado,S,N,18664,2007,Ilha,158144.16,Ano,S,Aprovado
EZYV23468,Ásia,Mestrado,S,N,651,2000,Nordeste,52272.4,Ano,S,Negado
EZYV23459,Ásia,Mestrado,N,N,1755,2008,Oeste,148813.98,Ano,S,Negado
EZYV20868,Ásia,Mestrado,S,N,3118,1993,Oeste,121498.56,Ano,S,Negado
EZYV12163,Ásia,Ensino Superior,N,N,3900,1997,Oeste,115939.67,Ano,S,Aprovado
EZYV23004,Ásia,Mestrado,N,N,985,1984,Meio-Oeste,172481.77,Ano,S,Aprovado
EZYV6478,Ásia,Ensino Superior,N,S,1957,1986,Nordeste,60095.22,Ano,S,Negado
EZYV8344,América do Norte,Doutorado,S,N,5089,1963,Oeste,87833.81,Ano,S,Aprovado
EZYV7399,Ásia,Mestrado,N,N,469,1993,Sul,117.42,Hora,S,Aprovado
EZYV3598,Ásia,Ensino Médio,S,N,3649,2004,Meio-Oeste,71124.06,Ano,N,Negado
EZYV17754,Ásia,Ensino Médio,N,N,1560,1987,Nordeste,171921.87,Ano,N,Negado
EZYV14765,América do Sul,Ensino Médio,N,N,2027,1998,Nordeste,22510.58,Ano,S,Negado
EZYV7177,Ásia,Ensino Superior,N,N,1264,1952,Sul,523.6527,Hora,S,Negado
EZYV20657,Ásia,Mestrado,S,N,3064,1971,Oeste,68411.54,Ano,S,Negado
EZYV21944,Ásia,Ensino Superior,S,S,1251,1939,Oeste,100056.86,Ano,S,Aprovado
EZYV10239,Ásia,Ensino Superior,S,S,2674,1954,Oeste,60217.19,Ano,S,Aprovado
EZYV22856,América do Norte,Ensino Médio,S,N,564,1991,Sul,2.9561,Hora,S,Negado
EZYV14942,Ásia,Ensino Superior,S,N,2755,2007,Sul,119351.61,Ano,N,Aprovado
EZYV11134,Ásia,Ensino Superior,N,N,392,1975,Meio-Oeste,151161.36,Ano,S,Aprovado
EZYV21643,Ásia,Mestrado,S,N,5369,2009,Nordeste,43615.1,Ano,S,Aprovado
EZYV14685,Ásia,Ensino Médio,N,N,1926,2002,Nordeste,61539.43,Ano,S,Negado
EZYV15934,Ásia,Mestrado,S,N,2425,1922,Sul,103144.33,Ano,S,Aprovado
EZYV20080,África,Mestrado,S,S,298,2013,Sul,52180.17,Ano,S,Aprovado
EZYV24190,Ásia,Ensino Superior,N,N,1375,1993,Oeste,125345.26,Ano,S,Aprovado
EZYV21168,América do Norte,Ensino Superior,N,N,3065,1855,Nordeste,699.9581,Hora,S,Negado
EZYV7381,Ásia,Ensino Superior,S,N,1739,2006,Meio-Oeste,68700.74,Ano,S,Aprovado
EZYV2975,Ásia,Mestrado,N,N,3786,2003,Meio-Oeste,125130.14,Ano,S,Negado
EZYV10382,Ásia,Doutorado,N,N,2789,1985,Meio-Oeste,156853.13,Ano,S,Aprovado
EZYV15203,Ásia,Ensino Superior,S,N,1315,1999,Oeste,154341.52,Ano,S,Aprovado
EZYV11062,Ásia,Ensino Superior,N,N,779,1880,Nordeste,59167.83,Ano,S,Negado
EZYV17736,Ásia,Mestrado,N,S,3706,1987,Sul,41526.35,Ano,S,Aprovado
EZYV24839,Ásia,Ensino Superior,S,S,2814,2001,Sul,78534.41,Ano,S,Aprovado
EZYV7669,Ásia,Mestrado,S,N,2133,2005,Oeste,40368.77,Ano,S,Aprovado
EZYV8621,Europa,Mestrado,N,N,1091,1974,Nordeste,43622.41,Ano,S,Negado
EZYV9163,Europa,Mestrado,N,N,108583,1886,Nordeste,59438.61,Ano,S,Aprovado
EZYV15020,Ásia,Ensino Superior,S,N,627,1855,Meio-Oeste,97507.77,Ano,S,Negado
EZYV5220,Ásia,Ensino Médio,N,N,1751,1963,Meio-Oeste,104812.44,Ano,S,Negado
EZYV20643,América do Norte,Ensino Médio,S,S,1950,1866,Nordeste,141730.93,Ano,S,Aprovado
EZYV22288,Europa,Ensino Superior,S,S,34,1970,Sul,124973.21,Ano,S,Aprovado
EZYV22280,Ásia,Mestrado,S,N,2196,1997,Oeste,72204.46,Ano,S,Negado
EZYV15411,Ásia,Ensino Médio,N,N,1611,1858,Nordeste,389.4613,Hora,N,Negado
EZYV19452,Ásia,Ensino Médio,N,N,3575,1999,Meio-Oeste,120067.19,Ano,S,Aprovado
EZYV10357,Ásia,Ensino Superior,S,N,1858,2006,Oeste,25790.89,Ano,S,Aprovado
EZYV12911,Ásia,Ensino Médio,S,N,2603,1998,Oeste,84919.52,Ano,S,Negado
EZYV5639,Ásia,Ensino Superior,S,N,753,1989,Meio-Oeste,104529.9,Ano,N,Negado
EZYV25225,Ásia,Ensino Médio,S,N,4591,1985,Sul,97257.74,Ano,S,Negado
EZYV4707,América do Norte,Mestrado,S,N,1198,1981,Nordeste,11816.98,Ano,S,Aprovado
EZYV11822,América do Norte,Mestrado,N,N,3742,1912,Nordeste,56.5217,Hora,S,Negado
EZYV23620,Ásia,Mestrado,N,S,3414,2000,Nordeste,65576.45,Ano,S,Negado
EZYV22177,Ásia,Mestrado,N,N,917,2006,Oeste,200443.51,Ano,N,Negado
EZYV2605,Ásia,Ensino Superior,S,N,2300,2006,Oeste,94386.89,Ano,S,Aprovado
EZYV18396,Ásia,Ensino Superior,S,N,2160,1999,Oeste,112116.98,Ano,S,Negado
EZYV10888,América do Norte,Ensino Superior,N,S,1578,1996,Sul,105963.02,Ano,S,Negado
EZYV4813,Ásia,Ensino Superior,N,N,4121,1863,Oeste,92.7343,Hora,S,Negado
EZYV6800,Ásia,Ensino Superior,S,N,926,1878,Sul,6948.67,Ano,S,Aprovado
EZYV21073,Ásia,Ensino Superior,N,N,1368,1999,Sul,64913.69,Ano,S,Aprovado
EZYV15881,Ásia,Mestrado,N,N,1152,2004,Meio-Oeste,26656.89,Ano,N,Aprovado
EZYV4781,Ásia,Mestrado,S,N,4268,2008,Sul,228074.25,Ano,N,Aprovado
EZYV834,Ásia,Mestrado,S,N,1250,1851,Nordeste,66433.79,Ano,N,Aprovado
EZYV13266,Ásia,Ensino Superior,S,S,3953,2006,Sul,136714.22,Ano,S,Aprovado
EZYV4182,América do Norte,Mestrado,N,N,3421,1985,Meio-Oeste,459.4009,Hora,S,Negado
EZYV14689,Europa,Doutorado,S,N,2131,1919,Oeste,29423.23,Ano,S,Aprovado
EZYV12099,Ásia,Ensino Superior,N,N,1633,1883,Oeste,62935.83,Ano,S,Negado
EZYV5434,América do Norte,Ensino Superior,S,N,3331,2014,Nordeste,38929.61,Ano,S,Negado
EZYV6401,Europa,Doutorado,S,N,133,1809,Ilha,61132.37,Ano,S,Aprovado
EZYV14399,Ásia,Ensino Médio,S,N,2052,1898,Oeste,522.2423,Hora,S,Negado
EZYV2611,África,Ensino Superior,N,N,1971,2007,Sul,144511.89,Ano,N,Negado
EZYV24200,América do Norte,Mestrado,S,N,4119,1968,Nordeste,62485.92,Ano,S,Aprovado
EZYV13175,Ásia,Mestrado,S,N,3538,2011,Nordeste,81213.69,Ano,S,Aprovado
EZYV5733,Ásia,Mestrado,S,N,1903,2004,Nordeste,112623.74,Ano,S,Aprovado
EZYV13526,Ásia,Mestrado,S,N,3269,1993,Sul,58146.23,Ano,S,Aprovado
EZYV10108,Ásia,Ensino Superior,N,N,91,1991,Sul,836.4666,Hora,S,Aprovado
EZYV21279,Europa,Ensino Superior,S,N,4748,2004,Sul,115890.81,Ano,S,Aprovado
EZYV1216,Ásia,Ensino Superior,N,N,1814,2002,Nordeste,10.5551,Hora,S,Negado
EZYV24241,Ásia,Ensino Superior,N,N,4286,1993,Sul,102281.62,Ano,N,Aprovado
EZYV2922,Ásia,Ensino Superior,S,N,2445,2004,Oeste,199424.63,Ano,N,Aprovado
EZYV2749,Ásia,Ensino Superior,N,N,3338,1911,Nordeste,115774.96,Ano,S,Negado
EZYV7322,Ásia,Mestrado,N,S,326338,1875,Sul,28113.94,Ano,S,Aprovado
EZYV24118,Ásia,Mestrado,S,N,1146,1911,Sul,84184.52,Ano,S,Aprovado
EZYV9493,Ásia,Ensino Médio,N,N,4712,2006,Meio-Oeste,115844.98,Ano,S,Negado
EZYV19008,Europa,Doutorado,S,N,1666,2010,Oeste,69337.42,Ano,S,Aprovado
EZYV14065,Ásia,Mestrado,S,N,2907,2006,Oeste,119025.37,Ano,N,Aprovado
EZYV9126,América do Norte,Ensino Superior,N,N,1449,1914,Nordeste,73813.64,Ano,S,Aprovado
EZYV1921,Ásia,Mestrado,S,N,1685,2003,Oeste,104577.45,Ano,S,Aprovado
EZYV8156,Ásia,Mestrado,N,S,271,1963,Sul,93007.74,Ano,S,Aprovado
EZYV15733,América do Norte,Ensino Superior,S,N,2830,1985,Meio-Oeste,107597.12,Ano,S,Aprovado
EZYV11749,Ásia,Ensino Médio,S,N,4146,2007,Nordeste,125089.36,Ano,N,Negado
EZYV19114,Ásia,Mestrado,N,N,4509,2001,Meio-Oeste,112361.65,Ano,S,Aprovado
EZYV11961,Ásia,Mestrado,S,N,2087,1998,Oeste,92552.06,Ano,N,Aprovado
EZYV25461,Europa,Mestrado,S,S,413,1997,Oeste,8263.47,Ano,S,Aprovado
EZYV14366,Ásia,Ensino Superior,S,N,3504,1884,Oeste,79781.32,Ano,S,Negado
EZYV423,América do Norte,Ensino Superior,S,N,3817,2010,Nordeste,20141.7,Ano,S,Negado
EZYV18112,Ásia,Ensino Superior,S,N,1381,2006,Sul,68330.77,Ano,S,Negado
EZYV18131,Ásia,Ensino Superior,S,N,1734,1933,Oeste,69560.34,Ano,S,Aprovado
EZYV18718,Ásia,Ensino Superior,S,N,542,1980,Oeste,147323.08,Ano,S,Aprovado
EZYV13685,Ásia,Ensino Superior,S,N,5234,2006,Sul,98358.5,Ano,S,Negado
EZYV8286,Ásia,Mestrado,N,N,1454,2005,Sul,56406.7,Ano,N,Aprovado
EZYV5090,Ásia,Ensino Superior,N,N,2171,2003,Nordeste,23131.78,Ano,S,Negado
EZYV12612,América do Norte,Ensino Médio,S,N,353,1967,Nordeste,79510.93,Ano,N,Negado
EZYV18117,Ásia,Ensino Superior,S,N,2626,2004,Oeste,76224.64,Ano,S,Aprovado
EZYV6709,América do Norte,Mestrado,S,N,4687,1997,Nordeste,88765.44,Ano,S,Aprovado
EZYV4927,Ásia,Ensino Superior,N,N,1729,2001,Sul,59718.56,Ano,S,Aprovado
EZYV5888,Europa,Ensino Superior,N,S,4679,2010,Oeste,104521.64,Ano,S,Aprovado
EZYV7031,Ásia,Ensino Superior,S,N,96,1996,Nordeste,158.4,Hora,S,Negado
EZYV7656,Europa,Mestrado,S,S,830,1998,Oeste,57167.31,Ano,S,Aprovado
EZYV3975,Europa,Mestrado,N,N,3124,2008,Meio-Oeste,80040.17,Ano,S,Aprovado
EZYV15625,África,Mestrado,S,N,2002,1970,Nordeste,36737.19,Ano,S,Aprovado
EZYV13049,Europa,Ensino Superior,S,N,1599,2001,Oeste,163800.18,Ano,S,Negado
EZYV9694,América do Norte,Mestrado,N,N,19686,1873,Meio-Oeste,75144.36,Ano,N,Aprovado
EZYV24522,Ásia,Mestrado,N,N,1034,2014,Sul,158256.99,Ano,N,Aprovado
EZYV12453,Ásia,Ensino Superior,S,N,817,2006,Sul,33822.48,Ano,S,Aprovado
EZYV4304,Ásia,Ensino Superior,S,N,2284,2004,Oeste,127064.3,Ano,N,Negado
EZYV8698,América do Norte,Ensino Médio,S,N,2248,1875,Nordeste,40648.51,Ano,S,Aprovado
EZYV9914,Ásia,Ensino Médio,S,N,815,1978,Nordeste,814.6128,Hora,S,Negado
EZYV24554,Europa,Doutorado,S,N,1874,1996,Oeste,57003.0,Ano,S,Aprovado
EZYV6645,Ásia,Ensino Médio,N,N,421,1996,Meio-Oeste,95882.21,Ano,S,Negado
EZYV22519,Ásia,Ensino Superior,S,N,3436,1917,Oeste,894.5974,Hora,S,Negado
EZYV20351,Ásia,Ensino Superior,S,N,117,1990,Nordeste,205126.88,Ano,S,Aprovado
EZYV7137,América do Norte,Ensino Médio,S,S,1459,1949,Nordeste,814.0594,Hora,S,Aprovado
EZYV23701,América do Sul,Ensino Superior,S,N,4998,1989,Nordeste,75282.07,Ano,S,Negado
EZYV3962,América do Norte,Ensino Superior,N,N,1874,1985,Nordeste,180.9354,Hora,S,Negado
EZYV14550,Ásia,Ensino Superior,N,N,2215,1985,Nordeste,55969.91,Ano,S,Aprovado
EZYV23392,América do Norte,Mestrado,N,N,232,1984,Sul,95220.83,Ano,S,Negado
EZYV19400,América do Norte,Ensino Médio,N,N,2021,1998,Oeste,685.554,Hora,S,Negado
EZYV20984,Ásia,Ensino Superior,S,N,1397,2000,Nordeste,136.3614,Hora,S,Negado
EZYV19423,Ásia,Ensino Superior,S,N,748,2007,Nordeste,93740.95,Ano,S,Negado
EZYV4812,Ásia,Doutorado,S,N,1830,2008,Sul,26652.42,Ano,S,Aprovado
EZYV7779,Ásia,Mestrado,S,N,4308,2006,Oeste,18257.93,Ano,S,Aprovado
EZYV7444,América do Norte,Ensino Superior,N,N,11555,2001,Oeste,133.33,Hora,S,Negado
EZYV1036,Europa,Ensino Superior,S,N,3164,1972,Nordeste,64310.94,Ano,S,Aprovado
EZYV4129,Europa,Mestrado,N,N,2372,1997,Nordeste,39279.47,Ano,S,Aprovado
EZYV16958,Ásia,Ensino Superior,N,N,287,2013,Meio-Oeste,94453.9,Ano,S,Aprovado
EZYV11422,Ásia,Ensino Médio,S,N,988,1963,Sul,120960.98,Ano,S,Negado
EZYV11469,América do Norte,Ensino Médio,N,S,2061,1999,Meio-Oeste,78967.52,Ano,S,Negado
EZYV8658,Ásia,Ensino Superior,S,N,19,2007,Nordeste,8933.57,Ano,S,Negado
EZYV16288,Ásia,Ensino Superior,S,S,2278,2004,Oeste,108940.94,Ano,S,Aprovado
EZYV9673,Ásia,Ensino Superior,S,N,1617,1951,Nordeste,139105.11,Ano,S,Negado
EZYV17448,Ásia,Mestrado,N,N,2201,1971,Oeste,51343.95,Ano,S,Negado
EZYV3659,Ásia,Ensino Médio,S,N,3403,2001,Nordeste,84937.75,Ano,S,Negado
EZYV10481,Ásia,Ensino Superior,S,N,1930,2002,Nordeste,121702.54,Ano,S,Aprovado
EZYV9380,Ásia,Mestrado,S,N,586,2013,Nordeste,44991.7,Ano,S,Aprovado
EZYV18167,América do Norte,Ensino Superior,S,N,816,2005,Oeste,55306.67,Ano,S,Aprovado
EZYV1162,América do Sul,Ensino Superior,S,S,1287,1972,Sul,156883.85,Ano,S,Aprovado
EZYV3497,América do Norte,Mestrado,S,N,5788,1904,Sul,126916.75,Ano,N,Aprovado
EZYV1117,Europa,Mestrado,N,N,619,2000,Sul,92773.58,Ano,S,Aprovado
EZYV16283,Europa,Ensino Superior,S,N,540,1896,Nordeste,110063.82,Ano,S,Aprovado
EZYV15971,Ásia,Ensino Superior,S,N,1897,1954,Sul,103624.96,Ano,N,Negado
EZYV10175,Ásia,Mestrado,S,N,3450,1987,Sul,95341.89,Ano,N,Aprovado
EZYV16279,Ásia,Mestrado,S,N,37,1968,Sul,42289.48,Ano,S,Aprovado
EZYV21402,Ásia,Mestrado,S,N,4927,1869,Meio-Oeste,18104.23,Ano,S,Aprovado
EZYV8724,América do Norte,Ensino Superior,N,N,4049,2006,Sul,168931.9,Ano,S,Aprovado
EZYV6233,Ásia,Mestrado,S,N,3101,2002,Meio-Oeste,208822.63,Ano,S,Aprovado
EZYV21487,América do Norte,Ensino Superior,S,N,1553,2007,Sul,34998.8,Ano,S,Aprovado
EZYV3251,Ásia,Ensino Superior,S,N,1132,2000,Meio-Oeste,42854.79,Ano,S,Aprovado
EZYV18086,Ásia,Ensino Superior,S,N,350,1911,Sul,38133.81,Ano,S,Negado
EZYV1928,Ásia,Mestrado,S,N,3840,1999,Oeste,90844.36,Ano,S,Aprovado
EZYV14190,Europa,Ensino Superior,S,N,3433,1995,Nordeste,30149.6,Ano,S,Aprovado
EZYV17420,Ásia,Ensino Superior,S,N,130,2004,Nordeste,26612.64,Ano,S,Negado
EZYV20321,Ásia,Ensino Médio,S,S,1137,1979,Sul,27476.68,Ano,S,Aprovado
EZYV24640,Ásia,Ensino Superior,N,N,918,2007,Sul,196122.24,Ano,N,Aprovado
EZYV16389,Ásia,Mestrado,S,N,2975,2006,Sul,145951.76,Ano,S,Aprovado
EZYV5603,Europa,Ensino Médio,N,S,3062,2014,Sul,70225.78,Ano,S,Negado
EZYV25198,Ásia,Mestrado,S,N,3515,2008,Meio-Oeste,164593.87,Ano,S,Aprovado
EZYV8363,Europa,Doutorado,S,S,920,1997,Meio-Oeste,94912.68,Ano,S,Aprovado
EZYV4568,Ásia,Ensino Superior,S,N,1389,1876,Meio-Oeste,200108.73,Ano,S,Aprovado
EZYV19867,Ásia,Mestrado,S,N,2995,2006,Meio-Oeste,51016.04,Ano,S,Aprovado
EZYV24418,Ásia,Ensino Médio,S,N,1147,2000,Meio-Oeste,65284.38,Ano,S,Aprovado
EZYV10386,Ásia,Mestrado,S,N,2295,2013,Ilha,102494.76,Ano,S,Aprovado
EZYV2757,Ásia,Ensino Médio,N,N,4813,2007,Meio-Oeste,66453.54,Ano,S,Negado
EZYV13575,Ásia,Ensino Superior,S,N,4498,2003,Nordeste,67633.07,Ano,S,Aprovado
EZYV14176,América do Norte,Ensino Superior,S,N,3454,1856,Nordeste,52956.91,Ano,S,Aprovado
EZYV9574,América do Norte,Ensino Superior,S,N,2907,1989,Nordeste,44218.42,Ano,S,Aprovado
EZYV8906,Ásia,Mestrado,S,N,1080,1974,Nordeste,44593.41,Ano,S,Aprovado
EZYV12104,América do Norte,Mestrado,S,N,2300,2005,Nordeste,65693.84,Ano,N,Aprovado
EZYV21066,América do Sul,Mestrado,S,N,1727,2003,Oeste,107754.33,Ano,S,Aprovado
EZYV24732,América do Norte,Doutorado,S,N,2505,2011,Sul,122395.57,Ano,N,Aprovado
EZYV9680,Ásia,Ensino Superior,N,S,2513,2006,Sul,129873.18,Ano,S,Aprovado
EZYV11712,Ásia,Ensino Superior,S,S,654,1871,Nordeste,123707.36,Ano,S,Aprovado
EZYV114,América do Norte,Ensino Médio,S,N,1019,2005,Sul,98966.72,Semana,S,Aprovado
EZYV15033,América do Norte,Ensino Superior,N,N,2142,2000,Oeste,68351.99,Ano,S,Negado
EZYV2123,Ásia,Ensino Superior,S,N,721,2008,Sul,111678.62,Ano,S,Aprovado
EZYV7576,Ásia,Ensino Superior,S,N,546,2009,Meio-Oeste,160582.32,Ano,S,Aprovado
EZYV3705,Ásia,Ensino Superior,N,N,1853,1994,Sul,13458.61,Ano,S,Negado
